,Unnamed: 0,State,County,Latitude,Longitude,AvgPop,state_abbr
0,0,Washington,Pierce,47.16532571428571,-122.40795571428572,11570.714285714286,WA
1,1,Wisconsin,Pierce,44.701640000000005,-92.43965999999998,2673.3,WI
2,2,North Dakota,Pierce,48.24825000000001,-99.99421666666667,462.33333333333326,ND
3,3,Nebraska,Pierce,42.2798,-97.58311666666668,676.5,NE
4,4,Georgia,Pierce,31.36323333333333,-82.16526666666665,1713.333333333333,GA
5,5,Washington,Kittitas,47.15012,-120.82537,3146.6,WA
6,6,Washington,Lincoln,47.58385000000001,-118.3892,669.875,WA
7,7,Wisconsin,Lincoln,45.3282,-89.7116,6243.5,WI
8,8,West Virginia,Lincoln,38.22065,-82.06615,1073.25,WV
9,9,Wyoming,Lincoln,42.586045833333344,-110.82366249999995,535.75,WY
10,10,New Mexico,Lincoln,33.61113333333333,-105.66473333333332,2409.5,NM
11,11,Louisiana,Lincoln,32.57581666666667,-92.6583,6102.5,LA
12,12,North Carolina,Lincoln,35.47804,-81.08152,6720.8,NC
13,13,Nebraska,Lincoln,41.01987142857144,-100.8106857142857,3928.857142857143,NE
14,14,Tennessee,Lincoln,35.15115,-86.550975,3256.25,TN
15,15,Nevada,Lincoln,37.772954545454546,-114.66727272727276,450.45454545454544,NV
16,16,Colorado,Lincoln,39.240925,-103.482875,755.0,CO
17,17,Arkansas,Lincoln,34.002233333333336,-91.70066666666666,1092.3333333333333,AR
18,18,Georgia,Lincoln,33.7931,-82.4776,1509.0,GA
19,19,Idaho,Lincoln,42.96723333333333,-114.27576666666668,776.3333333333335,ID
20,20,Oklahoma,Lincoln,35.71458461538462,-96.88682307692306,972.9230769230768,OK
21,21,Missouri,Lincoln,39.01902307692307,-90.92796923076922,1795.6153846153845,MO
22,22,Minnesota,Lincoln,44.37942,-96.25772,601.8,MN
23,23,Kansas,Lincoln,39.06455,-98.14025,424.5,KS
24,24,Montana,Lincoln,48.638942857142865,-115.30371428571426,642.1428571428571,MT
25,25,Mississippi,Lincoln,31.5803,-90.4432,10346.0,MS
26,26,Kentucky,Lincoln,37.4823,-84.685025,1419.25,KY
27,27,Oregon,Lincoln,44.70798888888889,-124.00665555555555,4184.88888888889,OR
28,28,South Dakota,Lincoln,43.33574999999999,-96.6706875,2192.5,SD
29,29,Washington,Snohomish,47.9748104477612,-122.10724776119402,11810.611940298508,WA
30,30,Washington,Thurston,46.93552500000001,-122.81574166666664,25472.16666666667,WA
31,31,Nebraska,Thurston,42.14096666666666,-96.54263333333334,663.5,NE
32,32,Washington,Clallam,48.12224166666667,-123.57887499999998,4735.5,WA
33,33,Washington,Ferry,48.673321428571434,-118.46305,221.57142857142856,WA
34,34,Washington,Okanogan,48.35959999999999,-119.5337105263158,1148.0526315789473,WA
35,35,Washington,Wahkiakum,46.26262,-123.47795,350.7,WA
36,36,Washington,Whatcom,48.87801578947368,-122.40702105263156,10528.894736842105,WA
37,37,Washington,Kitsap,47.63381481481481,-122.6311074074074,13133.407407407407,WA
38,38,Washington,Whitman,46.964458823529405,-117.34320588235292,2517.7647058823527,WA
39,39,Washington,Skagit,48.46535,-122.17418333333332,6515.277777777777,WA
40,40,Washington,Spokane,47.60968,-117.36019499999999,28570.85,WA
41,41,Washington,Klickitat,45.7912923076923,-121.03290769230769,841.1538461538463,WA
42,42,Washington,Lewis,46.58604615384616,-122.70878461538463,4566.307692307692,WA
43,43,West Virginia,Lewis,39.0745,-80.43505,2648.0,WV
44,44,Tennessee,Lewis,35.5514,-87.554,3551.0,TN
45,45,New York,Lewis,43.7788,-75.43676666666667,831.0,NY
46,46,Idaho,Lewis,46.25336,-116.38172,541.6,ID
47,47,Missouri,Lewis,40.084283333333346,-91.69751666666666,826.0,MO
48,48,Kentucky,Lewis,38.62966666666667,-83.33203333333334,677.6666666666666,KY
49,49,Washington,Cowlitz,46.15165,-122.9086,12602.375,WA
50,50,Washington,Clark,45.73406400000001,-122.56263599999998,15820.44,WA
51,51,Wisconsin,Clark,44.8091,-90.50468571428571,1119.857142857143,WI
52,52,Nevada,Clark,36.097616,-115.040892,141987.12,NV
53,53,Arkansas,Clark,34.05614285714286,-93.18828571428571,2020.142857142857,AR
54,54,Illinois,Clark,39.342040000000004,-87.84464,1710.0,IL
55,55,Indiana,Clark,38.43242222222222,-85.73251111111111,10068.0,IN
56,56,Idaho,Clark,44.2748,-112.2095,317.5,ID
57,57,Ohio,Clark,39.91344,-83.86208666666667,7437.4,OH
58,58,Missouri,Clark,40.42402857142857,-91.68747142857143,452.57142857142856,MO
59,59,Kansas,Clark,37.223066666666654,-99.9235,510.0,KS
60,60,Kentucky,Clark,38.0017,-84.1908,25996.0,KY
61,61,South Dakota,Clark,44.8813875,-97.66585,198.625,SD
62,62,Washington,Franklin,46.49486666666667,-118.97546666666668,13598.166666666664,WA
63,63,Florida,Franklin,29.747625000000006,-84.854975,2299.25,FL
64,64,Texas,Franklin,33.176,-95.2253,2661.0,TX
65,65,Louisiana,Franklin,32.113800000000005,-91.695075,1703.5,LA
66,66,North Carolina,Franklin,36.05596666666667,-78.2989,1744.833333333333,NC
67,67,Nebraska,Franklin,40.18691428571429,-98.93827142857144,284.42857142857144,NE
68,68,Tennessee,Franklin,35.183166666666665,-86.08785,3486.0,TN
69,69,New York,Franklin,44.68371111111111,-74.32648888888889,2891.1111111111113,NY
70,70,Pennsylvania,Franklin,39.84055624999999,-77.63558750000001,6448.125,PA
71,71,Virginia,Franklin,36.9905,-79.48058888888889,2799.0,VA
72,72,Alabama,Franklin,34.41034285714286,-87.87935714285715,2137.1428571428573,AL
73,73,Arkansas,Franklin,35.40928333333333,-93.85403333333332,1165.1666666666667,AR
74,74,Vermont,Franklin,44.88046666666667,-73.00253333333332,4418.666666666667,VT
75,75,Illinois,Franklin,37.9778375,-88.9645125,1832.8125,IL
76,76,Georgia,Franklin,34.396525,-83.1463,1539.0,GA
77,77,Indiana,Franklin,39.3978,-85.03577142857144,633.0,IN
78,78,Iowa,Franklin,42.7434,-93.27601,659.8,IA
79,79,Massachusetts,Franklin,42.57532,-72.59725999999998,6324.2,MA
80,80,Idaho,Franklin,42.11783333333333,-111.9437,1097.6666666666667,ID
81,81,Maine,Franklin,44.4916,-70.1923,1468.0,ME
82,82,Ohio,Franklin,39.973428571428585,-83.00026785714286,68272.10714285714,OH
83,83,Missouri,Franklin,38.41156666666667,-91.06840000000004,4001.2,MO
84,84,Kansas,Franklin,38.5356625,-95.246725,2040.75,KS
85,85,Mississippi,Franklin,31.4799,-90.93706666666668,635.6666666666666,MS
86,86,Kentucky,Franklin,38.1924,-84.8643,38664.0,KY
87,87,Washington,Grant,47.30405789473684,-119.39417368421049,4082.4736842105267,WA
88,88,Wisconsin,Grant,42.84332727272727,-90.68977727272726,1520.5454545454545,WI
89,89,West Virginia,Grant,39.1334,-79.24690000000002,1472.0,WV
90,90,New Mexico,Grant,32.78383636363636,-108.21814545454548,1085.8636363636363,NM
91,91,Louisiana,Grant,31.5436,-92.5616125,564.25,LA
92,92,North Dakota,Grant,46.38495,-101.66836666666666,195.83333333333331,ND
93,93,Nebraska,Grant,42.0005,-101.7622,192.0,NE
94,94,Arkansas,Grant,34.3104,-92.55534000000002,1257.0,AR
95,95,Indiana,Grant,40.50859375,-85.67426875,3695.25,IN
96,96,Oklahoma,Grant,36.79503333333333,-97.78636666666668,331.22222222222223,OK
97,97,Minnesota,Grant,45.93502857142857,-95.9876,477.57142857142856,MN
98,98,Kansas,Grant,37.5772,-101.3547,6025.0,KS
99,99,Kentucky,Grant,38.650075,-84.59622499999998,2808.75,KY
100,100,Oregon,Grant,44.515122222222224,-119.01973333333332,492.4444444444445,OR
101,101,South Dakota,Grant,45.1387888888889,-96.6845222222222,443.11111111111114,SD
102,102,Washington,Stevens,48.36827000000001,-117.80331,1149.6,WA
103,103,Minnesota,Stevens,45.584140000000005,-95.98786,1313.4,MN
104,104,Kansas,Stevens,37.24985,-101.2756,2085.0,KS
105,105,Washington,Grays Harbor,47.07874516129032,-123.86838064516128,2266.6774193548385,WA
106,106,Washington,Island,48.152028571428566,-122.53498571428571,8307.285714285714,WA
107,107,Washington,Skamania,45.69073333333333,-121.89466666666664,1747.333333333333,WA
108,108,Washington,Pend Oreille,48.59348,-117.30668,746.8,WA
109,109,Washington,Chelan,47.62566666666667,-120.27557777777777,10480.555555555555,WA
110,110,Washington,Yakima,46.52531785714285,-120.48612500000002,8621.142857142857,WA
111,111,Washington,King,47.51628548387095,-122.10894032258064,82155.93548387097,WA
112,112,Texas,King,33.6216,-100.329,184.0,TX
113,113,Washington,Douglas,47.65154,-119.9603,3818.0,WA
114,114,Wisconsin,Douglas,46.5125,-91.8493142857143,4184.142857142857,WI
115,115,Nebraska,Douglas,41.2800375,-96.2095375,105082.625,NE
116,116,Nevada,Douglas,38.9525,-119.77824761904765,2113.5714285714284,NV
117,117,Colorado,Douglas,39.43792222222222,-104.89981111111106,16138.5,CO
118,118,Illinois,Douglas,39.770688888888884,-88.26472222222222,1691.4444444444446,IL
119,119,Georgia,Douglas,33.75975,-84.6777,25723.5,GA
120,120,Missouri,Douglas,36.9546,-92.6661,2763.0,MO
121,121,Minnesota,Douglas,45.92693636363636,-95.43324545454544,2333.3636363636365,MN
122,122,Kansas,Douglas,38.92705,-95.23515,27219.0,KS
123,123,Oregon,Douglas,43.27988260869565,-123.44106086956522,4177.869565217391,OR
124,124,South Dakota,Douglas,43.37354000000001,-98.40906,315.8,SD
125,125,Washington,Mason,47.35221428571428,-123.00694285714287,4049.857142857143,WA
126,126,West Virginia,Mason,38.8593625,-82.07300000000002,1878.375,WV
127,127,Texas,Mason,30.748,-99.2288,2238.0,TX
128,128,Illinois,Mason,40.28776666666667,-89.91486666666668,904.6666666666665,IL
129,129,Michigan,Mason,44.003,-86.26696000000003,2507.0,MI
130,130,Kentucky,Mason,38.613375,-83.86952500000002,2961.0,KY
131,131,Washington,Asotin,46.38555,-117.0599,5259.75,WA
132,132,Washington,Walla Walla,46.12563,-118.45768,7636.4,WA
133,133,Washington,Jefferson,47.93771666666667,-122.80013333333332,2905.0,WA
134,134,Wisconsin,Jefferson,43.02073333333333,-88.78735999999998,5092.8,WI
135,135,West Virginia,Jefferson,39.31865,-77.8320375,5015.625,WV
136,136,Florida,Jefferson,30.43993333333334,-83.90403333333335,561.0,FL
137,137,Texas,Jefferson,29.986536363636368,-94.12194545454548,32928.454545454544,TX
138,138,Louisiana,Jefferson,29.858585714285717,-90.13107142857142,20011.285714285714,LA
139,139,Nebraska,Jefferson,40.159333333333336,-97.10126666666667,543.1111111111112,NE
140,140,Tennessee,Jefferson,36.08254,-83.40784000000002,3721.2,TN
141,141,New York,Jefferson,44.05553947368421,-75.89912894736842,2654.078947368421,NY
142,142,Pennsylvania,Jefferson,41.09546666666667,-78.9772,1700.75,PA
143,143,Colorado,Jefferson,39.69540476190476,-105.17336666666668,21930.809523809523,CO
144,144,Alabama,Jefferson,33.570390697674405,-86.85349767441862,26515.86046511628,AL
145,145,Arkansas,Jefferson,34.33275,-91.98253333333332,9099.0,AR
146,146,Illinois,Jefferson,38.264379999999996,-88.89761999999997,2141.6,IL
147,147,Georgia,Jefferson,33.08262857142857,-82.42345714285716,1128.5714285714287,GA
148,148,Indiana,Jefferson,38.7852,-85.44600000000001,3157.285714285714,IN
149,149,Iowa,Jefferson,41.041042857142855,-91.98424285714287,2027.142857142857,IA
150,150,Idaho,Jefferson,43.74405714285713,-112.07145714285713,1715.571428571429,ID
151,151,Oklahoma,Jefferson,34.1243125,-97.89487499999998,569.0,OK
152,152,Ohio,Jefferson,40.351318181818186,-80.73157272727273,1819.7727272727273,OH
153,153,Missouri,Jefferson,38.342586363636364,-90.50274545454546,4123.909090909091,MO
154,154,Kansas,Jefferson,39.230022222222225,-95.39562222222223,733.8888888888888,KS
155,155,Montana,Jefferson,46.22915,-112.06955,863.6,MT
156,156,Mississippi,Jefferson,31.7123,-91.06200000000001,1499.0,MS
157,157,Kentucky,Jefferson,38.25105952380951,-85.62199642857145,13828.238095238095,KY
158,158,Oregon,Jefferson,44.59384,-121.29162,3029.0,OR
159,159,Washington,Benton,46.23845,-119.3598,53437.33333333334,WA
160,160,Tennessee,Benton,36.12246666666667,-88.0661,1415.666666666667,TN
161,161,Arkansas,Benton,36.351265217391315,-94.25623913043476,9530.869565217392,AR
162,162,Indiana,Benton,40.553266666666666,-87.32748333333332,994.8333333333335,IN
163,163,Iowa,Benton,42.01762,-92.02747333333332,1142.9333333333334,IA
164,164,Missouri,Benton,38.40115,-93.3071,1250.25,MO
165,165,Minnesota,Benton,45.68694000000001,-94.02072,3589.4,MN
166,166,Mississippi,Benton,34.75796666666667,-89.20256666666668,464.33333333333326,MS
167,167,Oregon,Benton,44.51082000000001,-123.3991,7354.0,OR
168,168,Washington,San Juan,48.5324,-123.0655,2407.0,WA
169,169,New Mexico,San Juan,36.63609642857143,-108.26015357142856,3671.857142857143,NM
170,170,Colorado,San Juan,37.8111,-107.6646,650.0,CO
171,171,Utah,San Juan,37.46634999999999,-109.72469285714287,686.5714285714286,UT
172,172,Puerto Rico,San Juan,18.4037,-66.0636,341657.0,PR
173,173,Washington,Pacific,46.52043636363637,-123.8706909090909,1041.1818181818182,WA
174,174,Washington,Adams,46.88906000000001,-118.66013999999998,2974.6,WA
175,175,Wisconsin,Adams,44.051975,-89.8199375,659.75,WI
176,176,North Dakota,Adams,46.037,-102.709175,356.75,ND
177,177,Nebraska,Adams,40.552257142857144,-98.54058571428571,3839.4285714285716,NE
178,178,Pennsylvania,Adams,39.89566538461539,-77.18876538461541,1630.9615384615383,PA
179,179,Colorado,Adams,39.85326875,-104.9126625,52487.0625,CO
180,180,Illinois,Adams,40.018478571428574,-91.1803,3670.214285714286,IL
181,181,Indiana,Adams,40.707,-84.945475,4627.5,IN
182,182,Iowa,Adams,41.000775,-94.767975,462.25,IA
183,183,Idaho,Adams,44.85205000000001,-116.36165,689.0,ID
184,184,Ohio,Adams,38.8259,-83.5487875,1149.25,OH
185,185,Mississippi,Adams,31.53826666666667,-91.38466666666666,9742.666666666666,MS
186,186,Washington,Columbia,46.4175,-118.0507,1384.0,WA
187,187,Wisconsin,Columbia,43.46002666666666,-89.29225333333332,2639.6666666666665,WI
188,188,Florida,Columbia,30.1301,-82.6524,7684.0,FL
189,189,New York,Columbia,42.26054615384616,-73.65605384615384,2125.923076923077,NY
190,190,Pennsylvania,Columbia,41.01814193548386,-76.40483548387098,2406.064516129032,PA
191,191,Arkansas,Columbia,33.235040000000005,-93.27746,2593.4,AR
192,192,Georgia,Columbia,33.503640000000004,-82.21438,17816.2,GA
193,193,Oregon,Columbia,45.92734444444446,-122.93894444444445,4986.0,OR
194,194,Washington,Garfield,46.4737,-117.5967,1388.0,WA
195,195,Nebraska,Garfield,41.78,-99.1341,1191.0,NE
196,196,Colorado,Garfield,39.492891666666665,-107.48879166666669,3988.5,CO
197,197,Oklahoma,Garfield,36.39962,-97.82882,3606.733333333333,OK
198,198,Utah,Garfield,37.74518888888889,-112.02101111111115,459.66666666666674,UT
199,199,Montana,Garfield,47.321000000000005,-106.9097,396.0,MT
200,200,Delaware,Sussex,38.644807692307694,-75.3055076923077,4549.73076923077,DE
201,201,New Jersey,Sussex,41.08775625,-74.6474,5658.9375,NJ
202,202,Virginia,Sussex,36.96697500000001,-77.18875,802.75,VA
203,203,Delaware,New Castle,39.683515999999976,-75.617992,10960.4,DE
204,204,Delaware,Kent,39.101734615384615,-75.54422692307695,6365.576923076923,DE
205,205,Texas,Kent,33.30695,-100.6173,258.5,TX
206,206,Rhode Island,Kent,41.7025,-71.58365,40812.0,RI
207,207,Maryland,Kent,39.250933333333336,-76.090975,951.8333333333335,MD
208,208,Michigan,Kent,43.01288421052632,-85.63048947368421,46520.47368421053,MI
209,209,District of Columbia,District of Columbia,38.9047,-77.0163,5289420.0,DC
210,210,Wisconsin,Washburn,45.858714285714285,-91.74772857142858,754.8571428571429,WI
211,211,Wisconsin,Buffalo,44.3346625,-91.7972875,769.75,WI
212,212,Nebraska,Buffalo,40.827891666666666,-99.095,3428.75,NE
213,213,South Dakota,Buffalo,44.0431,-99.19825,638.0,SD
214,214,Wisconsin,Waukesha,43.047223076923075,-88.30856923076924,12653.807692307693,WI
215,215,Wisconsin,Racine,42.73022499999999,-88.04133750000003,15597.4375,WI
216,216,Wisconsin,Dodge,43.42346666666667,-88.63794999999998,2231.6666666666665,WI
217,217,Nebraska,Dodge,41.57748181818181,-96.61468181818182,2945.0,NE
218,218,Georgia,Dodge,32.205279999999995,-83.17717999999998,1782.0,GA
219,219,Minnesota,Dodge,44.03598333333334,-92.84946666666666,2357.833333333333,MN
220,220,Wisconsin,Juneau,43.809377777777776,-90.16652222222223,1271.0,WI
221,221,Alaska,Juneau,58.4546,-134.1739,25180.0,AK
222,222,Wisconsin,Fond du Lac,43.76698666666667,-88.51150666666668,5929.133333333332,WI
223,223,Wisconsin,Jackson,44.32835,-90.888525,1020.75,WI
224,224,West Virginia,Jackson,38.8881,-81.7355,4083.5,WV
225,225,Florida,Jackson,30.841836363636364,-85.24529090909091,1690.7272727272727,FL
226,226,Texas,Jackson,28.903299999999994,-96.55452,1902.2,TX
227,227,Louisiana,Jackson,32.30305714285714,-92.63871428571429,1052.4285714285713,LA
228,228,North Carolina,Jackson,35.2837,-83.18455714285714,1372.142857142857,NC
229,229,Tennessee,Jackson,36.33835000000001,-85.5908,1075.5,TN
230,230,Colorado,Jackson,40.7315,-106.2813,598.0,CO
231,231,Alabama,Jackson,34.71511538461538,-86.03371538461536,1510.2307692307693,AL
232,232,Arkansas,Jackson,35.601318181818186,-91.1949909090909,1005.8181818181821,AR
233,233,Illinois,Jackson,37.803675,-89.35016666666668,6934.666666666668,IL
234,234,Georgia,Jackson,34.135774999999995,-83.627725,4539.0,GA
235,235,Indiana,Jackson,38.87826666666667,-86.02921666666668,4831.666666666667,IN
236,236,Iowa,Jackson,42.14024166666667,-90.5312,972.3333333333335,IA
237,237,Oklahoma,Jackson,34.62797777777778,-99.37623333333336,2382.0,OK
238,238,Ohio,Jackson,39.042775,-82.591675,4754.25,OH
239,239,Missouri,Jackson,39.02264999999999,-94.31606111111107,109533.77777777777,MO
240,240,Minnesota,Jackson,43.73582857142856,-95.13124285714287,839.4285714285713,MN
241,241,Michigan,Jackson,42.19951666666665,-84.42093333333334,9066.5,MI
242,242,Kansas,Jackson,39.43653333333333,-95.76738888888887,573.0,KS
243,243,Mississippi,Jackson,30.48462857142857,-88.64897857142857,10048.642857142857,MS
244,244,Kentucky,Jackson,37.3778,-83.97409999999998,853.0,KY
245,245,Oregon,Jackson,42.425035294117656,-122.87581764705881,14728.764705882351,OR
246,246,South Dakota,Jackson,43.78556,-101.66552,355.8,SD
247,247,Wisconsin,Outagamie,44.37667500000001,-88.45639166666668,22489.16666666667,WI
248,248,Wisconsin,Oneida,45.80502,-89.51563999999998,2068.8,WI
249,249,New York,Oneida,43.13314166666667,-75.3930791666667,7607.041666666668,NY
250,250,Idaho,Oneida,42.1903,-112.25,2104.0,ID
251,251,Wisconsin,Sheboygan,43.69920625,-87.90600625,6460.875,WI
252,252,Wisconsin,Shawano,44.80715238095239,-88.76180476190477,850.7142857142858,WI
253,253,Wisconsin,Portage,44.481225,-89.45875833333334,5200.25,WI
254,254,Ohio,Portage,41.20528333333333,-81.24675833333332,7440.583333333332,OH
255,255,Wisconsin,Chippewa,45.03195454545455,-91.25887272727272,3159.6363636363635,WI
256,256,Minnesota,Chippewa,44.98738,-95.6526,1457.6,MN
257,257,Michigan,Chippewa,46.2354,-84.14345,6479.0,MI
258,258,Wisconsin,Trempealeau,44.31538333333334,-91.36480833333336,1256.75,WI
259,259,Wisconsin,Sauk,43.42556250000001,-89.9071625,2996.5,WI
260,260,Wisconsin,Forest,45.57523333333333,-88.7976,585.3333333333334,WI
261,261,Pennsylvania,Forest,41.4812,-79.28305,2561.0,PA
262,262,Wisconsin,Walworth,42.63534736842105,-88.53097894736842,4527.526315789473,WI
263,263,South Dakota,Walworth,45.45501666666666,-100.12081666666666,740.1666666666665,SD
264,264,Wisconsin,Manitowoc,44.113861538461535,-87.81375384615384,5458.153846153846,WI
265,265,Wisconsin,Dane,43.078368,-89.41556800000002,25821.52,WI
266,266,Wisconsin,Milwaukee,43.03163157894736,-87.9472263157895,91296.31578947367,WI
267,267,Wisconsin,Sawyer,45.85396666666666,-91.27802222222222,656.5555555555555,WI
268,268,Wisconsin,Green Lake,43.78188571428571,-89.0719142857143,1283.2857142857142,WI
269,269,Wisconsin,Burnett,45.863125,-92.4516,710.0,WI
270,270,Wisconsin,Oconto,44.99224,-88.24361999999998,1065.7,WI
271,271,Wisconsin,Marathon,44.87785294117647,-89.74040588235296,7374.823529411765,WI
272,272,Wisconsin,Vernon,43.62138,-90.86248,1172.0,WI
273,273,Louisiana,Vernon,31.120622222222227,-93.2131,3022.444444444445,LA
274,274,Missouri,Vernon,37.85928333333333,-94.37021666666668,859.9166666666665,MO
275,275,Wisconsin,Iowa,42.98409166666667,-90.16804166666668,1098.25,WI
276,276,Iowa,Iowa,41.72652000000001,-92.01092666666666,662.8,IA
277,277,Wisconsin,Crawford,43.25683636363636,-90.9666818181818,890.3636363636364,WI
278,278,Pennsylvania,Crawford,41.666082758620696,-80.13920689655176,1564.9310344827584,PA
279,279,Arkansas,Crawford,35.53294444444445,-94.21847777777776,3903.555555555556,AR
280,280,Illinois,Crawford,39.0419625,-87.739125,1423.375,IL
281,281,Georgia,Crawford,32.7214,-84.00319999999998,517.0,GA
282,282,Indiana,Crawford,38.27504,-86.36861999999999,508.4,IN
283,283,Iowa,Crawford,42.03051538461537,-95.35534615384616,961.7692307692308,IA
284,284,Ohio,Crawford,40.85042222222222,-82.87671111111109,3692.222222222222,OH
285,285,Missouri,Crawford,38.1079,-91.28491666666666,1163.3333333333333,MO
286,286,Michigan,Crawford,44.6566,-84.7091,3772.0,MI
287,287,Kansas,Crawford,37.4993,-94.79369166666667,2809.5,KS
288,288,Wisconsin,Monroe,43.92663333333334,-90.59075833333333,1936.666666666667,WI
289,289,West Virginia,Monroe,37.4948,-80.66845,593.0,WV
290,290,Florida,Monroe,24.80534615384615,-81.0522923076923,6016.23076923077,FL
291,291,Tennessee,Monroe,35.52260000000001,-84.342325,3385.0,TN
292,292,New York,Monroe,43.13575833333334,-77.66326666666667,65083.5,NY
293,293,Pennsylvania,Monroe,41.016693333333336,-75.33627333333334,7974.6,PA
294,294,Alabama,Monroe,31.525525,-87.34933749999998,892.625,AL
295,295,Arkansas,Monroe,34.75376,-91.2511,863.6,AR
296,296,Illinois,Monroe,38.3002,-90.18445,3721.333333333334,IL
297,297,Georgia,Monroe,32.94895,-84.01595,2676.0,GA
298,298,Indiana,Monroe,39.15468,-86.57256000000002,25201.0,IN
299,299,Iowa,Monroe,41.047,-92.92093333333332,1396.0,IA
300,300,Ohio,Monroe,39.752766666666666,-81.07187499999998,386.58333333333326,OH
301,301,Missouri,Monroe,39.52202857142857,-91.95321428571428,618.1428571428571,MO
302,302,Michigan,Monroe,41.92229999999999,-83.43847333333333,6232.666666666668,MI
303,303,Mississippi,Monroe,33.88995714285714,-88.41971428571428,1863.7142857142856,MS
304,304,Kentucky,Monroe,36.6884,-85.81503333333335,949.3333333333335,KY
305,305,Wisconsin,Dunn,44.98102000000001,-91.91306,2521.4,WI
306,306,North Dakota,Dunn,47.32178,-102.53774,337.0,ND
307,307,Wisconsin,Ashland,46.4111,-90.68566363636364,867.4545454545455,WI
308,308,Ohio,Ashland,40.835640000000005,-82.28121999999999,2717.7,OH
309,309,Wisconsin,Wood,44.475114285714284,-89.94960000000002,4169.857142857143,WI
310,310,West Virginia,Wood,39.2908,-81.53471000000002,8722.4,WV
311,311,Texas,Wood,32.77458571428571,-95.40374285714287,2388.142857142857,TX
312,312,Ohio,Wood,41.36349629629629,-83.61091111111112,3233.888888888889,OH
313,313,Wisconsin,Bayfield,46.58808000000001,-91.15689,415.8,WI
314,314,Wisconsin,Iron,46.39143333333334,-90.248,542.8333333333334,WI
315,315,Utah,Iron,37.7298,-113.10160000000002,5294.11111111111,UT
316,316,Missouri,Iron,37.52793333333333,-90.72916666666669,838.6666666666665,MO
317,317,Michigan,Iron,46.09796666666667,-88.50551666666668,991.8333333333335,MI
318,318,Wisconsin,Ozaukee,43.367088888888894,-87.9463,7987.444444444444,WI
319,319,Wisconsin,Waushara,44.11785,-89.22785999999998,801.4,WI
320,320,Wisconsin,Kenosha,42.560185714285716,-88.04561428571428,24154.857142857138,WI
321,321,Wisconsin,Calumet,44.11902222222222,-88.17972222222221,2797.222222222222,WI
322,322,Wisconsin,Marinette,45.37386363636364,-87.99234545454546,2442.454545454545,WI
323,323,Wisconsin,Florence,45.88405,-88.4599,308.0,WI
324,324,South Carolina,Florence,34.0048,-79.73958888888889,11999.888888888889,SC
325,325,Wisconsin,Rusk,45.448355555555544,-91.02184444444444,553.1111111111112,WI
326,326,Texas,Rusk,32.191812500000005,-94.7657,2920.625,TX
327,327,Wisconsin,St. Croix,45.04297857142858,-92.47512857142858,3778.5,WI
328,328,Wisconsin,Polk,45.44564166666667,-92.4664,1321.6666666666667,WI
329,329,Florida,Polk,27.979128205128212,-81.75521794871796,21359.794871794868,FL
330,330,Texas,Polk,30.79723333333333,-94.92271111111113,2743.333333333333,TX
331,331,North Carolina,Polk,35.23736666666667,-82.2611,1101.3333333333333,NC
332,332,Nebraska,Polk,41.14095,-97.5877,761.25,NE
333,333,Tennessee,Polk,35.06873333333333,-84.47043333333333,692.0,TN
334,334,Arkansas,Polk,34.40368333333333,-94.34199999999998,1249.8333333333333,AR
335,335,Georgia,Polk,34.02623333333333,-85.11636666666669,7256.0,GA
336,336,Iowa,Polk,41.6621588235294,-93.61346470588236,44474.64705882353,IA
337,337,Missouri,Polk,37.599855555555564,-93.42186666666667,1462.7777777777776,MO
338,338,Minnesota,Polk,47.66035333333335,-96.24055333333335,1423.7333333333331,MN
339,339,Oregon,Polk,44.93708749999999,-123.338625,6223.875,OR
340,340,Wisconsin,Kewaunee,44.541775,-87.57152500000002,2169.25,WI
341,341,Wisconsin,Barron,45.42664545454546,-91.88782727272728,2011.8181818181815,WI
342,342,Wisconsin,Waupaca,44.45847333333333,-88.95298666666666,1980.0666666666666,WI
343,343,Wisconsin,Brown,44.48928461538462,-88.04332307692309,25538.92307692308,WI
344,344,Texas,Brown,31.787483333333334,-98.99316666666668,4794.833333333333,TX
345,345,Nebraska,Brown,42.551966666666665,-99.87213333333334,668.6666666666666,NE
346,346,Illinois,Brown,39.97535,-90.7336,1134.5,IL
347,347,Indiana,Brown,39.258,-86.17994999999998,1090.0,IN
348,348,Ohio,Brown,38.95076666666667,-83.87834166666666,1262.4166666666667,OH
349,349,Minnesota,Brown,44.2470125,-94.7112375,2433.625,MN
350,350,Kansas,Brown,39.76854375,-95.6032375,401.375,KS
351,351,South Dakota,Brown,45.49748571428571,-98.30419285714285,2260.642857142857,SD
352,352,Wisconsin,La Crosse,43.884944444444436,-91.14575555555555,16062.222222222224,WI
353,353,Wisconsin,Price,45.61493333333333,-90.42515,767.1666666666665,WI
354,354,Wisconsin,Langlade,45.30992,-89.08158,1754.2,WI
355,355,Wisconsin,Menominee,44.94016,-88.71896,783.2,WI
356,356,Michigan,Menominee,45.45584,-87.58368,1966.0,MI
357,357,Wisconsin,Eau Claire,44.733779999999996,-91.25802,23632.0,WI
358,358,Wisconsin,Washington,43.35979999999999,-88.22142222222222,15020.222222222224,WI
359,359,Florida,Washington,30.64806,-85.70505999999997,1073.0,FL
360,360,Texas,Washington,30.16995,-96.4982,8604.0,TX
361,361,Louisiana,Washington,30.871925,-89.91470000000002,3948.0,LA
